date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:13	2217/2217	U--M-Z	200	updated ('OK')	application/javascript	etag:%228a9-5b3e5db703580-gzip%22	http://localhost/wordpress/wp-content/plugins/mystickymenu/js/detectmobilebrowser.js?ver=2.4.7	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/mystickymenu/js/detectmobilebrowser3575.js	(from http://localhost/wordpress/)
11:49:13	3836/3836	U--M-Z	200	updated ('OK')	application/javascript	etag:%22efc-5b3e5db703580-gzip%22	http://localhost/wordpress/wp-content/plugins/mystickymenu/js/mystickymenu.min.js?ver=2.4.7	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/mystickymenu/js/mystickymenu.min3575.js	(from http://localhost/wordpress/)
11:49:13	3101/3101	U--M-Z	200	updated ('OK')	application/javascript	etag:%22c1d-5b9549c2adf00-gzip%22	http://localhost/wordpress/wp-content/plugins/svg-support/js/svgs-inline.js?ver=1.0.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/svg-support/js/svgs-inline8a54.js	(from http://localhost/wordpress/)
11:49:14	5629/5629	U--M-Z	200	updated ('OK')	application/javascript	etag:%2215fd-5a7fbb57c37c0-gzip%22	http://localhost/wordpress/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-includes/js/imagesloaded.mineda1.js	(from http://localhost/wordpress/)
11:49:14	41953/41953	U--M-Z	200	updated ('OK')	application/javascript	etag:%22a3e1-5b462c31ff740-gzip%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/js/slick.min.js?ver=20170420	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/js/slick.mindade.js	(from http://localhost/wordpress/)
11:49:14	19869/19869	U--M-Z	200	updated ('OK')	application/javascript	etag:%224d9d-5b3d8daa35b80-gzip%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/magnific-popup.min.js?ver=1.9.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/magnific-popup.min8162.js	(from http://localhost/wordpress/)
11:49:14	1243/1243	U--M-Z	200	updated ('OK')	application/javascript	etag:%224db-5b3d8daa35b80-gzip%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/lightbox.min.js?ver=1.9.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/lightbox.min8162.js	(from http://localhost/wordpress/)
11:49:15	124238/124238	U--M-Z	200	updated ('OK')	application/javascript	etag:%221e54e-5b3d8daa35b80-gzip%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/js/main.min.js?ver=1.9.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/js/main.min8162.js	(from http://localhost/wordpress/)
11:49:15	4626/4626	U--M-Z	200	updated ('OK')	application/javascript	etag:%221212-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.1.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/js/webpack.runtime.minb12b.js	(from http://localhost/wordpress/)
11:49:15	64914/64914	U--M-Z	200	updated ('OK')	application/javascript	etag:%22fd92-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.1.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.minb12b.js	(from http://localhost/wordpress/)
11:49:15	1426/1426	U--M-Z	200	updated ('OK')	application/javascript	etag:%22592-5bb1097c46a48-gzip%22	http://localhost/wordpress/wp-includes/js/wp-embed.min.js?ver=5.6.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-includes/js/wp-embed.mind96d.js	(from http://localhost/wordpress/)
11:49:15	20796/20796	U--M-Z	200	updated ('OK')	application/javascript	etag:%22513c-5bb1097b727af-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-includes/js/jquery/ui/core.min35d0.js	(from http://localhost/wordpress/)
11:49:16	10863/10863	U--M-Z	200	updated ('OK')	application/javascript	etag:%222a6f-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://localhost/wordpress/)
11:49:16	12198/12198	U--M-Z	200	updated ('OK')	application/javascript	etag:%222fa6-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wordpress/)
11:49:16	2578/2578	U--M-Z	200	updated ('OK')	application/javascript	etag:%22a12-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.1.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.minb12b.js	(from http://localhost/wordpress/)
11:49:16	139153/139153	U--M-Z	200	updated ('OK')	application/javascript	etag:%2221f91-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://localhost/wordpress/)
11:49:16	847/847	U-----	200	untouched ('')	image/gif	etag:%2234f-5b3d9005e2bc0%22	http://localhost/wordpress/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	(from http://localhost/wordpress/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3)
11:49:16	54420/54420	U-----	200	untouched ('')	image/png	etag:%22d494-5b6818b8f1600%22	http://localhost/wordpress/wp-content/plugins/google-language-translator/images/flags22.png	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/google-language-translator/images/flags22.png	(from http://localhost/wordpress/wp-content/plugins/google-language-translator/css/style.css?ver=6.0.8)
11:49:17	80963/80963	U--M-Z	200	updated ('OK')	application/javascript	etag:%2213c43-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.1.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.minb12b.js	(from http://localhost/wordpress/)
11:49:17	37256/37256	U--M-Z	200	updated ('OK')	application/javascript	etag:%229188-5ba45760370c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/preloaded-elements-handlers.min.js?ver=3.1.1	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/js/preloaded-elements-handlers.minb12b.js	(from http://localhost/wordpress/)
11:49:17	51518/51518	U-----	200	untouched ('')	image/png	etag:%22c93e-5b6818b8f1600%22	http://localhost/wordpress/wp-content/plugins/google-language-translator/images/flags20.png	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/google-language-translator/images/flags20.png	(from http://localhost/wordpress/wp-content/plugins/google-language-translator/css/style.css?ver=6.0.8)
11:49:17	37353/37353	U-----	200	untouched ('')	image/png	etag:%2291e9-5b6818b8f1600%22	http://localhost/wordpress/wp-content/plugins/google-language-translator/images/flags16.png	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/google-language-translator/images/flags16.png	(from http://localhost/wordpress/wp-content/plugins/google-language-translator/css/style.css?ver=6.0.8)
11:49:17	42054/42054	U-----	200	untouched ('')	image/png	etag:%22a446-5b6818b8f1600%22	http://localhost/wordpress/wp-content/plugins/google-language-translator/images/flags18.png	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/google-language-translator/images/flags18.png	(from http://localhost/wordpress/wp-content/plugins/google-language-translator/css/style.css?ver=6.0.8)
11:49:17	54996/54996	U-----	200	untouched ('')	image/png	etag:%22d6d4-5b6818b8f1600%22	http://localhost/wordpress/wp-content/plugins/google-language-translator/images/flags.png	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/google-language-translator/images/flags.png	(from http://localhost/wordpress/wp-content/plugins/google-language-translator/css/style.css?ver=6.0.8)
11:49:17	76518/76518	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2212ae6-5b462c31ff740%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont5b62.eot	(from http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/css/font-awesome.min.css?ver=20170420)
11:49:17	71896/71896	U-----	200	untouched ('')	font/woff2	etag:%22118d8-5b462c31ff740%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont5b62.woff2	(from http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/css/font-awesome.min.css?ver=20170420)
11:49:17	76518/76518	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2212ae6-5b462c31ff740%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont.eot?	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfontd41d.eot	(from http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/css/font-awesome.min.css?ver=20170420)
11:49:17	90412/90412	U-----	200	untouched ('')	font/woff	etag:%221612c-5b462c31ff740%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont5b62.woff	(from http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/css/font-awesome.min.css?ver=20170420)
11:49:18	152796/152796	U-----	200	untouched ('')	font/ttf	etag:%22254dc-5b462c31ff740%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont5b62.ttf	(from http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/css/font-awesome.min.css?ver=20170420)
11:49:18	391622/391622	U-----	200	untouched ('OK')	image/svg+xml	etag:%225f9c6-5b462c31ff740%22	http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/fonts/fontawesome-webfont5b62.svg	(from http://localhost/wordpress/wp-content/plugins/team-free/deprecated/assets/css/font-awesome.min.css?ver=20170420)
11:49:18	38350/38350	U-----	200	untouched ('')	image/gif	etag:%2295ce-5b462c32f3980%22	http://localhost/wordpress/wp-content/plugins/team-free/public/img/Spinner-1s-50px.gif	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/team-free/public/img/Spinner-1s-50px.gif	(from http://localhost/wordpress/wp-content/plugins/team-free/public/css/public.min.css?ver=2.0.7)
11:49:18	130906/130906	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%221ff5a-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:18	75336/75336	U-----	200	untouched ('')	font/woff2	etag:%2212648-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:18	130906/130906	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%221ff5a-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:18	130600/130600	U-----	200	untouched ('')	font/ttf	etag:%221fe28-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	88428/88428	U-----	200	untouched ('')	font/woff	etag:%221596c-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	700503/700503	U-----	200	untouched ('OK')	image/svg+xml	etag:%22ab057-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	34394/34394	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22865a-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	34394/34394	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22865a-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	16804/16804	U-----	200	untouched ('')	font/woff	etag:%2241a4-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	13584/13584	U-----	200	untouched ('')	font/woff2	etag:%223510-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:19	34096/34096	U-----	200	untouched ('')	font/ttf	etag:%228530-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	144452/144452	U-----	200	untouched ('OK')	image/svg+xml	etag:%2223444-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	192758/192758	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f0f6-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	75728/75728	U-----	200	untouched ('')	font/woff2	etag:%22127d0-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	192758/192758	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f0f6-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	98384/98384	U-----	200	untouched ('')	font/woff	etag:%2218050-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	192472/192472	U-----	200	untouched ('')	font/ttf	etag:%222efd8-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:20	842605/842605	U-----	200	untouched ('OK')	image/svg+xml	etag:%22cdb6d-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
11:49:21	54266/54266	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22d3fa-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:49:21	30064/30064	U-----	200	untouched ('')	font/woff2	etag:%227570-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:49:21	54056/54056	U-----	200	untouched ('')	font/ttf	etag:%22d328-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:49:21	81332/81332	U-----	200	untouched ('')	font/woff	etag:%2213db4-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:49:22	239045/239045	U-----	200	untouched ('OK')	image/svg+xml	etag:%223a5c5-5b3d8da941940%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:49:22	188164/188164	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222df04-5ba45760370c0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	C:/Users/asus/Desktop/ostfalia-thesis-master%20(1)/ostfalia-thesis-master/tly.github.io/pain2d/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.10.0)
